1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;0200;001111;ACHOCOLATADO BEB LACTEA  27X200ML DOURADINHO;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001115;LEITE UHT INTEGRAL VALEDOURADO 12X1LT;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001120;CHOCOLATE BARRA BLEND HARALD 10X1.050KG;;;UN;00;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001123;MAMINHA BOVINA BOI BRASIL;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001138;LEITE CONDENSADO VALEDOURADO 24X395G;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001140;LANCHE DE FGO FATIADO PALMALI;;;KG;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001150;MOLHO BARBECUE CEPERA 24X400G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001154;COXA S/COXA CONG IND UNIAVES CX C/20 KG;;;CX;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001155;PEITO DE FRANGO CONG UNIAVES CX 20 KG;;;CX;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001167;QUEIJO MUSSARELA SELETO KG;;;KG;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001172;GALINHA MEDIA CONG PALMALI CX 18KG;;;CX;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001177;FRANGO CONG UNIAVES CX 20KG;;;CX;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001219;LING DE FRANGO CONG SADIA PT 5KG;;;PT;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001228;MAIONESE DUSUL BAG 6 X2,50 KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001241;PAPEL HIGIENICO VELUD FOLHA DUPLA 4X30M;;;UN;00;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001243;PAPEL HIGIENICO FAMILIAR PERFUMADO 4X30M;;;UN;00;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001276;BEIJINHO FESTA AUREA 950G 1X6;;;UN;00;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000869;COXA S/COXA GALINHA MATRIZ  SOMAVE CX 20KG;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000937;CORACAO BOVINO BOI BRASIL;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000976;LING SUINA CONG SATIARE PT 5KG;;;PT;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000989;EMPANADO DE FRANGO FRANGOSUL CX 3,00 KG;;;CX;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000992;QUEIJO TIPO GORGONZOLA DALLORA;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001009;PONTA QUEIJO MUSSARELA CENTRO OESTE KG;;;KG;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001010;BATATA CONG PRIME FRIES PT 2,50 KG;;;PT;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001017;CREME DE LEITE FRIMESA UHT 27X200G;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001021;PRESUNTO DE FRANGO AURORA;;;KG;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001031;BANANINHA BOV  BOI BRASIL;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001036;PONTA DE LANCHE MISTO DALIA;;;KG;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001039;CALDO DE CARNE SC TECNUTRI 10X1KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001041;CALDO DE LEGUMES SC TECNUTRI 10X1KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001042;CREME DE CEBOLA SC TECNUTRI 10X1,01KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001043;MOLHO ESCURO DEMIGLACE SC TECNUTRI 10X500G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001044;PURE DE BATATA SC TECNUTRI 10X800G;;;UN;00;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
